#      time         order        air_handl1   air_handli   plant_pla1   plant_pla2   plant_pla3   plant_pla4   plant_plan   zone_zone1   zone_zone2   zone_zone3   zone_zone4   zone_zone5   zone_zone_
  3917.928221       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       366.67       366.67       0.0000    
  3918.242085       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       274.65       274.65       0.0000    
  3918.869811       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       187.89       0.0000       131.47       131.47       0.0000    
  3919.787200       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       417.57       123.37       75.514       75.514       0.0000    
  3920.087200       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       451.79       163.11       71.798       71.798       0.0000    
  3920.687200       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       396.34       98.741       71.240       71.240       0.0000    
  3920.822417       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       378.86       77.222       71.240       71.240       0.0000    
  3921.092850       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       339.64       20.491       71.240       71.240       0.0000    
  3921.633718       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       304.60       0.0000       71.240       71.240       0.0000    
  3922.265148       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       256.92       0.0000       110.22       110.22       0.0000    
  3922.407497       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       241.26       0.0000       135.39       135.39       0.0000    
  3922.692196       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       161.86       0.0000       210.79       210.79       0.0000    
  3922.769712       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       136.05       0.0000       234.95       234.95       0.0000    
  3922.924743       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       64.990       0.0000       288.21       288.21       0.0000    
  3923.234806       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       378.70       378.70       0.0000    
  3923.635206       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       409.29       409.29       0.0000    
  3924.109698       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       314.64       314.64       0.0000    
  3924.675104       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       165.59       165.59       0.0000    
  3925.137853       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       101.20       101.20       0.0000    
  3925.710340       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       1.1383       0.0000       77.416       77.416       0.0000    
  3926.552022       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       110.17       0.0000       71.240       71.240       0.0000    
  3927.299037       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       109.59       0.0000       77.648       77.648       0.0000    
  3927.484521       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       101.01       0.0000       83.072       83.072       0.0000    
  3927.855490       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       53.942       0.0000       100.64       100.64       0.0000    
  3928.360065       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       172.37       172.37       0.0000    
  3928.842436       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       301.84       301.84       0.0000    
  3929.425222       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       499.73       499.73       0.0000    
  3930.202160       1.0000       56.754       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       631.03       631.03       0.0000    
  3931.129679       1.0000       56.751       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       370.29       370.29       0.0000    
  3932.034033       1.0000       56.749       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       149.05       149.05       0.0000    
  3933.534033       1.0000       56.745       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       128.93       128.93       0.0000    
  3935.000000       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       329.77       0.0000       78.732       78.732       0.0000    
  3935.000000       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       329.77       0.0000       71.240       71.240       0.0000    
  3936.253999       1.0000       56.757       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       427.62       23.147       71.240       71.240       0.0000    
  3936.305718       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       427.22       34.800       71.240       71.240       0.0000    
  3936.305718       1.0000       56.755       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       427.22       34.800       71.240       71.240       0.0000    
  3937.308917       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       407.52       377.75       71.240       71.240       0.0000    
  3938.312115       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       417.16       395.55       71.240       71.240       0.0000    
  3939.616816       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       403.77       370.11       87.820       87.820       0.0000    
  3939.916816       1.0000       56.755       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       1.4165       389.96       352.85       105.80       105.80       1.5600    
  3940.516816       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       248.82       217.68       208.40       208.40       34.957    
  3940.715117       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       182.87       156.03       262.16       262.16       56.569    
  3940.794438       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       153.01       128.32       285.32       285.32       66.102    
  3940.953079       1.0000       56.756       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       78.456       60.357       334.65       334.65       89.258    
  3941.270362       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       406.11       406.11       97.355    
  3941.892823       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       375.25       375.25      7.95719E-05
  3942.057019       1.0000       56.757       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       331.50       331.50       0.0000    
  3942.385412       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       0.0000       0.0000       232.82       232.82       0.0000    
  3943.042196       1.0000       56.756       37.836       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       267.67       1.3857       109.25       109.25       0.0000    
  3943.815857       1.0000       56.758       37.837       0.0000       0.0000      6.00000E-07  6.00000E-07   0.0000       0.0000       389.09       101.17       74.962       74.962       0.0000    
